id,application_id,name,business_name,pan,gstin,mobile,email,promoter_name,promoter_cibil_score,cibil,annual_turnover,turnover,loan_amt,loan_amount_requested,business_vintage_years,vintage,type,loan_type,collateral,collateral_value,city,industry,loan_purpose,created
SME-000087,SME-000087,Chandra Fashions OPC Pvt Ltd,Chandra Fashions OPC Pvt Ltd,XQJBE1684R,07XQJBE1080PZA,9207600199,chandra87@rediffmail.com,Mamatha Mane,762,762,4300000,4300000,500000,500000,19,19,equipment_finance,equipment_finance,1940000.0,1940000.0,Delhi,Logistics,New branch setup,2024-09-13
SME-000088,SME-000088,Majestic Events Co-op,Majestic Events Co-op,WNJUA2642J,24WNJUA5941EZM,9184456600,majestic88@outlook.com,Astha Dhull,775,775,2000000,2000000,600000,600000,16,16,working_capital,working_capital,0,0,Surat,Textiles & Garments,Project finance,2025-08-19
SME-000089,SME-000089,Raja Software Pvt Ltd,Raja Software Pvt Ltd,EIMCT8366D,27EIMCT4134GZN,9727848984,raja89@outlook.com,Tanvi Deshpande,656,656,13300000,13300000,900000,900000,5,5,equipment_finance,equipment_finance,10030000.0,10030000.0,Mumbai,Manufacturing,Invoice financing,2025-12-18
SME-000090,SME-000090,Noble Events Pvt Ltd,Noble Events Pvt Ltd,QMJWU2230J,29QMJWU7691TZR,9730064316,noble90@yahoo.co.in,Nilesh Kamath,812,812,1700000,1700000,800000,800000,6,6,term_loan,term_loan,1110000.0,1110000.0,Bengaluru,Pharmaceuticals,Machinery purchase,2025-01-15
SME-000091,SME-000091,Aditya Realty Pvt Ltd,Aditya Realty Pvt Ltd,LVPIC8998U,07LVPIC6728EZX,9643511994,aditya91@hotmail.com,Kunal John,713,713,8300000,8300000,3200000,3200000,12,12,equipment_finance,equipment_finance,8240000.0,8240000.0,Delhi,Food Processing,Capacity expansion,2025-03-31
SME-000092,SME-000092,Quality Electronics Group,Quality Electronics Group,FQIFA1233I,29FQIFA8345PZO,9713081414,quality92@gmail.com,Rakesh Abraham,896,896,13700000,13700000,1700000,1700000,21,21,invoice_discounting,invoice_discounting,0,0,Bengaluru,Pharmaceuticals,Technology upgrade,2025-10-30
SME-000093,SME-000093,Kaveri Finance Group,Kaveri Finance Group,UBXJJ2736M,29UBXJJ6989GZZ,9970261982,kaveri93@rediffmail.com,Nandita Gokhale,898,898,2000000,2000000,800000,800000,11,11,term_loan,term_loan,2140000.0,2140000.0,Bengaluru,Automobile Components,Invoice financing,2024-08-26
SME-000094,SME-000094,Modern Polymers OPC Pvt Ltd,Modern Polymers OPC Pvt Ltd,XFPWV4116K,27XFPWV4904KZB,9798285386,modern94@hotmail.com,Rajan Bose,787,787,60300000,60300000,9400000,9400000,4,4,working_capital,working_capital,0,0,Mumbai,Food Processing,Business expansion,2025-07-09
SME-000095,SME-000095,Ayush Healthcare Co-op,Ayush Healthcare Co-op,MQQSN9001W,27MQQSN3309UZL,9462423949,ayush95@rediffmail.com,Anand Arumugam,788,788,90700000,90700000,33200000,33200000,9,9,term_loan,term_loan,82630000.0,82630000.0,Mumbai,Manufacturing,Machinery purchase,2025-12-24
SME-000096,SME-000096,Venture Castings Group,Venture Castings Group,UXWEJ4074B,08UXWEJ7415OZD,9169106982,venture96@hotmail.com,Bhavana Jain,813,813,3000000,3000000,1500000,1500000,20,20,working_capital,working_capital,0,0,Jaipur,Food Processing,Capacity expansion,2026-02-16
SME-000097,SME-000097,Vikas Manufacturing LLP,Vikas Manufacturing LLP,VIBJG5414E,29VIBJG6992RZO,9492897863,vikas97@yahoo.co.in,Kapil Pillai,851,851,3800000,3800000,500000,500000,18,18,term_loan,term_loan,2390000.0,2390000.0,Bengaluru,Construction,Trade finance,2024-11-25
SME-000098,SME-000098,One Print Pvt Ltd,One Print Pvt Ltd,JEPVO8801X,29JEPVO8889LZN,9137856569,one98@rediffmail.com,Srinivas Naik,690,690,23200000,23200000,8100000,8100000,22,22,working_capital,working_capital,0,0,Bengaluru,Retail Trade,Invoice financing,2026-02-25
SME-000099,SME-000099,Global Infrastructure Co-op,Global Infrastructure Co-op,PFVGA6062Z,29PFVGA9557UZU,9860002237,global99@rediffmail.com,Manisha Hegde,742,742,39800000,39800000,1000000,1000000,7,7,working_capital,working_capital,0,0,Bengaluru,Manufacturing,Shop renovation,2024-06-20
SME-000100,SME-000100,Yashoda Media Co-op,Yashoda Media Co-op,PHOBL2983L,29PHOBL3320HZX,9961345147,yashoda100@yahoo.co.in,Amisha Mann,864,864,2500000,2500000,1000000,1000000,10,10,equipment_finance,equipment_finance,3110000.0,3110000.0,Bengaluru,Manufacturing,Shop renovation,2025-04-26
SME-000101,SME-000101,Emerald Auto Components Pvt Ltd,Emerald Auto Components Pvt Ltd,LCXFA4919H,33LCXFA4146QZF,9229095865,emerald101@gmail.com,Arjun Hooda,654,654,2900000,2900000,1200000,1200000,10,10,term_loan,term_loan,4000000.0,4000000.0,Chennai,Retail Trade,Project finance,2026-02-02
SME-000102,SME-000102,Uma Pharmaceuticals OPC Pvt Ltd,Uma Pharmaceuticals OPC Pvt Ltd,JDJGU4313M,33JDJGU3874FZJ,9787481358,uma102@yahoo.co.in,Deepika Lodha,623,623,20700000,20700000,2200000,2200000,19,19,term_loan,term_loan,24960000.0,24960000.0,Coimbatore,Healthcare,Trade finance,2026-01-17
SME-000103,SME-000103,Ravi Packaging Group,Ravi Packaging Group,JTLLB9815V,29JTLLB5390RZD,9839833664,ravi103@rediffmail.com,Rakesh Birla,713,713,5500000,5500000,3000000,3000000,8,8,project_finance,project_finance,3590000.0,3590000.0,Bengaluru,Education,Shop renovation,2024-05-11
SME-000104,SME-000104,Zest Services OPC Pvt Ltd,Zest Services OPC Pvt Ltd,LUXDP7232Q,29LUXDP1698SZC,9139185499,zest104@hotmail.com,Shivani Trivedi,775,775,54100000,54100000,15800000,15800000,17,17,invoice_discounting,invoice_discounting,0,0,Bengaluru,Manufacturing,Machinery purchase,2024-09-26
SME-000105,SME-000105,Surya Agro OPC Pvt Ltd,Surya Agro OPC Pvt Ltd,HETXI2172H,33HETXI8481GZF,9362003803,surya105@rediffmail.com,Bharath Menon,756,756,18200000,18200000,4500000,4500000,13,13,project_finance,project_finance,22420000.0,22420000.0,Chennai,Textiles & Garments,Business expansion,2024-03-24
SME-000106,SME-000106,Naveen Textiles Associates,Naveen Textiles Associates,KJGMB6206E,24KJGMB2812YZB,9691295880,naveen106@outlook.com,Deepika Krishnan,716,716,23500000,23500000,2900000,2900000,15,15,term_loan,term_loan,23430000.0,23430000.0,Surat,Manufacturing,Project finance,2024-03-21
SME-000107,SME-000107,Universal Projects Pvt Ltd,Universal Projects Pvt Ltd,EIVUN7307N,29EIVUN3673VZM,9133482992,universal107@gmail.com,Latika Savarkar,803,803,3600000,3600000,1100000,1100000,9,9,working_capital,working_capital,0,0,Bengaluru,Steel & Metals,Working capital,2025-12-03
SME-000108,SME-000108,Supreme Infotech Pvt Ltd,Supreme Infotech Pvt Ltd,AYNGJ7327P,27AYNGJ6202DZR,9570312425,supreme108@rediffmail.com,Aazeen Gill,585,585,5200000,5200000,1400000,1400000,4,4,equipment_finance,equipment_finance,2210000.0,2210000.0,Mumbai,Textiles & Garments,New branch setup,2026-01-23
SME-000109,SME-000109,Vidya Chemicals Pvt Ltd,Vidya Chemicals Pvt Ltd,ONJKN8621M,32ONJKN6007XZJ,9511160398,vidya109@yahoo.co.in,Acyuta Pai,816,816,77800000,77800000,40200000,40200000,10,10,term_loan,term_loan,96820000.0,96820000.0,Kochi,Retail Trade,Inventory purchase,2024-12-07
SME-000110,SME-000110,Star Services OPC Pvt Ltd,Star Services OPC Pvt Ltd,RSQWT8449M,29RSQWT1574QZH,9617194030,star110@outlook.com,Rohit Fernandes,571,571,1500000,1500000,600000,600000,21,21,working_capital,working_capital,0,0,Bengaluru,Hospitality,Trade finance,2025-05-18
SME-000111,SME-000111,Mahindra Steel Pvt Ltd,Mahindra Steel Pvt Ltd,AFJCL5558M,29AFJCL2945ZZP,9453347028,mahindra111@hotmail.com,Satish Subramaniam,672,672,18800000,18800000,1200000,1200000,10,10,term_loan,term_loan,20370000.0,20370000.0,Bengaluru,Hospitality,Inventory purchase,2024-12-26
SME-000112,SME-000112,One Industries & Co,One Industries & Co,FOFST3969F,29FOFST7075FZO,9191386317,one112@outlook.com,Meena Hegde,844,844,3700000,3700000,1200000,1200000,17,17,working_capital,working_capital,0,0,Bengaluru,Automobile Components,Inventory purchase,2025-02-17
SME-000113,SME-000113,Maruthi Manufacturing Associates,Maruthi Manufacturing Associates,KGHPT6877N,33KGHPT4482LZY,9569937453,maruthi113@hotmail.com,Ranjith Agrawal,708,708,4200000,4200000,700000,700000,14,14,term_loan,term_loan,3450000.0,3450000.0,Chennai,IT / Software Services,Export financing,2024-04-16
SME-000114,SME-000114,Horizon Infrastructure OPC Pvt Ltd,Horizon Infrastructure OPC Pvt Ltd,QWIFG8952I,27QWIFG5083GZF,9794020913,horizon114@yahoo.co.in,Zubaida Dagar,823,823,3100000,3100000,1800000,1800000,8,8,working_capital,working_capital,0,0,Mumbai,Manufacturing,Export financing,2024-05-07
SME-000115,SME-000115,Rajlakshmi Studios Pvt Ltd,Rajlakshmi Studios Pvt Ltd,PMMKX1193W,29PMMKX4281VZJ,9564699836,rajlakshmi115@hotmail.com,Aahan Dhull,885,885,2000000,2000000,1000000,1000000,17,17,invoice_discounting,invoice_discounting,0,0,Bengaluru,Food Processing,Technology upgrade,2025-03-05
SME-000116,SME-000116,Lakshmi Solutions Group,Lakshmi Solutions Group,HLTLS7858K,09HLTLS6539FZC,9909407435,lakshmi116@rediffmail.com,Aahan Chandrasekaran,745,745,91300000,91300000,19400000,19400000,15,15,working_capital,working_capital,0,0,Lucknow,IT / Software Services,Machinery purchase,2025-01-12
SME-000117,SME-000117,Indra Marketing Pvt Ltd,Indra Marketing Pvt Ltd,IZRZO2515G,24IZRZO2661VZV,9987618597,indra117@hotmail.com,Ramesh Mondal,737,737,29700000,29700000,7600000,7600000,5,5,working_capital,working_capital,0,0,Ahmedabad,Manufacturing,Project finance,2025-07-17
SME-000118,SME-000118,Vidya Logistics Pvt Ltd,Vidya Logistics Pvt Ltd,CRTMF6551E,33CRTMF3565JZY,9109346930,vidya118@outlook.com,Namrata Chaudhury,627,627,16400000,16400000,4300000,4300000,8,8,equipment_finance,equipment_finance,16560000.0,16560000.0,Coimbatore,Construction,Technology upgrade,2024-05-11
SME-000119,SME-000119,Prabhu Research LLP,Prabhu Research LLP,ZEATA9375I,29ZEATA1102KZE,9260170547,prabhu119@outlook.com,Veena Arumugam,754,754,2800000,2800000,500000,500000,5,5,term_loan,term_loan,2160000.0,2160000.0,Bengaluru,Textiles & Garments,Capacity expansion,2025-10-25
SME-000120,SME-000120,Dharma Logistics OPC Pvt Ltd,Dharma Logistics OPC Pvt Ltd,VGWPC8652B,29VGWPC2995GZI,9602227030,dharma120@outlook.com,Vinay Dagar,886,886,8200000,8200000,3100000,3100000,11,11,term_loan,term_loan,9250000.0,9250000.0,Bengaluru,Manufacturing,Capacity expansion,2024-10-13
SME-000121,SME-000121,Matrix Networks LLP,Matrix Networks LLP,VRTTT3483P,33VRTTT6815DZI,9323953039,matrix121@outlook.com,Shashi Philip,650,650,81900000,81900000,41100000,41100000,7,7,term_loan,term_loan,117540000.0,117540000.0,Chennai,Retail Trade,Working capital,2025-04-20
SME-000122,SME-000122,Yashoda Forgings Pvt Ltd,Yashoda Forgings Pvt Ltd,VTNMJ1832Z,33VTNMJ5515RZK,9672594542,yashoda122@gmail.com,Muskan Muthusamy,728,728,2300000,2300000,900000,900000,9,9,working_capital,working_capital,0,0,Chennai,Manufacturing,Invoice financing,2024-10-18
SME-000123,SME-000123,Ranjit Garments Co-op,Ranjit Garments Co-op,CCBSY9421Z,09CCBSY1738VZY,9178924698,ranjit123@rediffmail.com,Vanshika Gokhale,641,641,2200000,2200000,1100000,1100000,8,8,term_loan,term_loan,1810000.0,1810000.0,Lucknow,Manufacturing,Trade finance,2025-01-19
SME-000124,SME-000124,Ganesh Traders OPC Pvt Ltd,Ganesh Traders OPC Pvt Ltd,GGGBD5461H,07GGGBD3398ZZD,9128998278,ganesh124@hotmail.com,Nilesh Dubey,623,623,78700000,78700000,7000000,7000000,8,8,term_loan,term_loan,43380000.0,43380000.0,Delhi,Logistics,Capacity expansion,2024-05-05
SME-000125,SME-000125,Legend Digital & Co,Legend Digital & Co,IBCNH3712W,29IBCNH5092DZY,9358720298,legend125@yahoo.co.in,Rashi Chaturvedi,796,796,4300000,4300000,800000,800000,14,14,working_capital,working_capital,0,0,Bengaluru,E-commerce,Machinery purchase,2024-12-31
SME-000126,SME-000126,Lakshmi Textiles OPC Pvt Ltd,Lakshmi Textiles OPC Pvt Ltd,ELZRA5038C,27ELZRA9600LZM,9188960571,lakshmi126@yahoo.co.in,Aatmaj John,866,866,57800000,57800000,3000000,3000000,15,15,project_finance,project_finance,29380000.0,29380000.0,Mumbai,Logistics,Shop renovation,2024-05-22
SME-000127,SME-000127,Vikas Castings Pvt Ltd,Vikas Castings Pvt Ltd,YFKNN1962T,27YFKNN6111NZZ,9443051894,vikas127@rediffmail.com,Divya Dhillon,755,755,12300000,12300000,2100000,2100000,15,15,project_finance,project_finance,13390000.0,13390000.0,Mumbai,Manufacturing,Trade finance,2026-01-15
SME-000128,SME-000128,Pioneer Security Pvt Ltd,Pioneer Security Pvt Ltd,QPUJY7175X,36QPUJY2769DZF,9593710424,pioneer128@gmail.com,Amrita Ramaswamy,896,896,11800000,11800000,4500000,4500000,17,17,invoice_discounting,invoice_discounting,0,0,Hyderabad,IT / Software Services,Business expansion,2025-12-05
SME-000129,SME-000129,Venture Builders LLP,Venture Builders LLP,TWLVN4378A,24TWLVN2306YZU,9853084845,venture129@yahoo.co.in,Sacchit Jog,751,751,88600000,88600000,2100000,2100000,17,17,working_capital,working_capital,0,0,Surat,Manufacturing,Inventory purchase,2025-12-01
SME-000130,SME-000130,Next Projects Associates,Next Projects Associates,ARKKW7119R,29ARKKW8120LZU,9567913709,next130@yahoo.co.in,Anjali Govindasamy,829,829,15600000,15600000,9200000,9200000,21,21,equipment_finance,equipment_finance,6820000.0,6820000.0,Bengaluru,Retail Trade,Invoice financing,2025-12-23
SME-000131,SME-000131,Uma Chemicals & Co,Uma Chemicals & Co,PBLRC4453K,29PBLRC5183SZC,9585104256,uma131@yahoo.co.in,Utkarsh Dwivedi,866,866,7800000,7800000,3300000,3300000,4,4,term_loan,term_loan,9440000.0,9440000.0,Bengaluru,IT / Software Services,Project finance,2025-10-24
SME-000132,SME-000132,Lakshmi Traders Pvt Ltd,Lakshmi Traders Pvt Ltd,GXHNQ3243O,29GXHNQ3305GZG,9450660357,lakshmi132@outlook.com,Ranjith Agrawal,786,786,3300000,3300000,900000,900000,13,13,term_loan,term_loan,1430000.0,1430000.0,Bengaluru,Manufacturing,Shop renovation,2025-06-28
SME-000133,SME-000133,Majestic Metals OPC Pvt Ltd,Majestic Metals OPC Pvt Ltd,ZDXKA7485A,29ZDXKA4531NZR,9903631974,majestic133@yahoo.co.in,Mamatha Upadhyay,782,782,1600000,1600000,900000,900000,12,12,project_finance,project_finance,1610000.0,1610000.0,Bengaluru,Manufacturing,Project finance,2025-05-12
SME-000134,SME-000134,Supreme Fabrics Group,Supreme Fabrics Group,WIOBF2308Y,23WIOBF9025BZL,9139110096,supreme134@outlook.com,Aamani Singhania,827,827,6800000,6800000,600000,600000,5,5,working_capital,working_capital,0,0,Indore,Logistics,Trade finance,2024-10-17
SME-000135,SME-000135,Sagar Fashions Associates,Sagar Fashions Associates,SMBGR9384L,36SMBGR1392OZE,9418913597,sagar135@rediffmail.com,Khushi Bhatt,741,741,17000000,17000000,3800000,3800000,9,9,working_capital,working_capital,0,0,Hyderabad,Manufacturing,Export financing,2024-11-29
SME-000136,SME-000136,Venture Builders & Co,Venture Builders & Co,FVCOS4935M,07FVCOS5331HZO,9187852744,venture136@yahoo.co.in,Nimisha Ganguly,656,656,2700000,2700000,1600000,1600000,11,11,term_loan,term_loan,2730000.0,2730000.0,Delhi,IT / Software Services,Project finance,2025-07-23
SME-000137,SME-000137,Disha Electronics Group,Disha Electronics Group,QIIMN4200A,29QIIMN5760XZL,9460314669,disha137@gmail.com,Yashika Mondal,729,729,30600000,30600000,11800000,11800000,20,20,working_capital,working_capital,0,0,Bengaluru,Retail Trade,Trade finance,2025-05-02
SME-000138,SME-000138,Beta Print Pvt Ltd,Beta Print Pvt Ltd,NKEME2159F,33NKEME2492AZR,9871638686,beta138@rediffmail.com,Neha Nijjar,785,785,5400000,5400000,2000000,2000000,3,3,invoice_discounting,invoice_discounting,0,0,Chennai,Automobile Components,Business expansion,2025-06-17
SME-000139,SME-000139,Arunodaya Accessories Associates,Arunodaya Accessories Associates,SLORF1954B,24SLORF5844YZF,9576746461,arunodaya139@rediffmail.com,Anush Pannu,867,867,3700000,3700000,1900000,1900000,3,3,term_loan,term_loan,4150000.0,4150000.0,Ahmedabad,Automobile Components,Machinery purchase,2026-01-31
SME-000140,SME-000140,Kailash Diagnostics Associates,Kailash Diagnostics Associates,EMWNS2502B,07EMWNS6645MZM,9857014402,kailash140@gmail.com,Rajni Annamalai,781,781,14700000,14700000,4200000,4200000,12,12,working_capital,working_capital,0,0,Delhi,Retail Trade,Machinery purchase,2024-09-14
SME-000141,SME-000141,Usha Manufacturing Pvt Ltd,Usha Manufacturing Pvt Ltd,RZXYO4089F,07RZXYO1011JZE,9186630633,usha141@gmail.com,Esha Kumar,736,736,66800000,66800000,13700000,13700000,20,20,term_loan,term_loan,68320000.0,68320000.0,Delhi,Retail Trade,Technology upgrade,2024-12-05
SME-000142,SME-000142,Shakti Realty Co-op,Shakti Realty Co-op,ZFRKN3232W,36ZFRKN3621EZH,9189637335,shakti142@rediffmail.com,Saloni Mann,831,831,7100000,7100000,3800000,3800000,9,9,working_capital,working_capital,0,0,Hyderabad,Construction,Export financing,2024-07-16
SME-000143,SME-000143,Sky Plastics LLP,Sky Plastics LLP,GEZJW8509V,07GEZJW6637PZG,9477095037,sky143@yahoo.co.in,Venkat Dwivedi,880,880,20300000,20300000,4200000,4200000,20,20,working_capital,working_capital,0,0,Delhi,Logistics,New branch setup,2025-03-06
SME-000144,SME-000144,Innova Realty Pvt Ltd,Innova Realty Pvt Ltd,UYRKW7110T,27UYRKW3304SZW,9704161892,innova144@outlook.com,Aaryan Chitale,658,658,2300000,2300000,1100000,1100000,17,17,project_finance,project_finance,1860000.0,1860000.0,Pune,Manufacturing,Technology upgrade,2025-09-29
SME-000145,SME-000145,Ayush Labs & Co,Ayush Labs & Co,KETBS7750R,29KETBS1500RZI,9338508899,ayush145@outlook.com,Krishnan Nandi,779,779,5300000,5300000,3100000,3100000,11,11,term_loan,term_loan,3840000.0,3840000.0,Bengaluru,Agriculture,Project finance,2025-01-25
SME-000146,SME-000146,World Studios Co-op,World Studios Co-op,IPTPE6995Z,29IPTPE3486RZT,9147268451,world146@outlook.com,Naomi Sidhu,824,824,11400000,11400000,5000000,5000000,22,22,project_finance,project_finance,8090000.0,8090000.0,Bengaluru,Food Processing,Working capital,2025-10-04
SME-000147,SME-000147,Reliance Accessories Pvt Ltd,Reliance Accessories Pvt Ltd,WCMDO5903W,29WCMDO6639NZK,9939821436,reliance147@hotmail.com,Stuti Sisodia,774,774,1800000,1800000,1000000,1000000,18,18,equipment_finance,equipment_finance,1790000.0,1790000.0,Bengaluru,Logistics,Business expansion,2025-06-10
SME-000148,SME-000148,Malabar Infotech LLP,Malabar Infotech LLP,XESAT6922H,07XESAT5486GZV,9769713228,malabar148@rediffmail.com,Bhavesh Gawde,711,711,5000000,5000000,2200000,2200000,9,9,working_capital,working_capital,0,0,Delhi,Retail Trade,Technology upgrade,2025-08-22
SME-000149,SME-000149,Crown Paper Co-op,Crown Paper Co-op,SHAWK5564J,07SHAWK3677HZV,9392265091,crown149@outlook.com,Meghana Sarkar,843,843,4400000,4400000,1300000,1300000,14,14,invoice_discounting,invoice_discounting,0,0,Delhi,Printing & Packaging,Technology upgrade,2026-01-17
SME-000150,SME-000150,Mega Plastics & Co,Mega Plastics & Co,RKPGH8792E,29RKPGH9795AZW,9857644159,mega150@rediffmail.com,Samir Verma,707,707,2400000,2400000,1200000,1200000,19,19,working_capital,working_capital,0,0,Bengaluru,Logistics,Project finance,2024-09-16
SME-000151,SME-000151,Alpha Telecom Co-op,Alpha Telecom Co-op,BXVBO4926Y,27BXVBO9746BZS,9427831020,alpha151@hotmail.com,Pavan Srivastava,852,852,14600000,14600000,3300000,3300000,17,17,equipment_finance,equipment_finance,18400000.0,18400000.0,Mumbai,Manufacturing,Capacity expansion,2024-05-27
SME-000152,SME-000152,Majestic Automation Associates,Majestic Automation Associates,KOWAO3573Z,29KOWAO8380RZC,9771308866,majestic152@gmail.com,Krishnan Rajput,756,756,8800000,8800000,1000000,1000000,19,19,working_capital,working_capital,0,0,Bengaluru,Textiles & Garments,Business expansion,2025-07-06
SME-000153,SME-000153,Western Yarns Associates,Western Yarns Associates,GGVIH8040G,07GGVIH5950JZB,9751695245,western153@yahoo.co.in,Mohit Philip,775,775,3100000,3100000,1600000,1600000,6,6,working_capital,working_capital,0,0,Delhi,IT / Software Services,Working capital,2025-05-21
SME-000154,SME-000154,Golden Accessories Group,Golden Accessories Group,SYAJL7845Z,08SYAJL9219DZS,9232564941,golden154@gmail.com,Alok Mondal,719,719,1600000,1600000,700000,700000,4,4,term_loan,term_loan,1390000.0,1390000.0,Jaipur,IT / Software Services,Capacity expansion,2024-11-10
SME-000155,SME-000155,Sky Steel Group,Sky Steel Group,KPSJN3104J,29KPSJN4543NZG,9908907663,sky155@outlook.com,Radhika Ramachandran,759,759,12200000,12200000,3800000,3800000,9,9,term_loan,term_loan,17870000.0,17870000.0,Bengaluru,Textiles & Garments,Inventory purchase,2025-10-27
SME-000156,SME-000156,Ayush Realty Pvt Ltd,Ayush Realty Pvt Ltd,VMYMM2994A,07VMYMM3040UZB,9660599154,ayush156@hotmail.com,Sachin Chopra,821,821,7200000,7200000,1500000,1500000,20,20,invoice_discounting,invoice_discounting,0,0,Delhi,Manufacturing,Inventory purchase,2025-08-06
SME-000157,SME-000157,Zest Telecom Pvt Ltd,Zest Telecom Pvt Ltd,PVQZC7321Y,29PVQZC3712GZQ,9677892406,zest157@gmail.com,Advaita Devarajan,705,705,35700000,35700000,5400000,5400000,4,4,working_capital,working_capital,0,0,Bengaluru,Construction,Shop renovation,2026-02-03
